
         1406614 function calls (1383283 primitive calls) in 3.797 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 rcsetup.py:387(validate_fontstretch)
       12    0.000    0.000    0.031    0.003 rcsetup.py:401(validate_font_properties)
        9    0.000    0.000    0.031    0.003 _fontconfig_pattern.py:80(parse_fontconfig_pattern)
        1    0.000    0.000    0.000    0.000 _fontconfig_pattern.py:57(_make_fontconfig_parser)
        3    0.000    0.000    0.000    0.000 _fontconfig_pattern.py:59(comma_separated)
        2    0.000    0.000    0.000    0.000 core.py:3727(_setResultsName)
        4    0.000    0.000    0.000    0.000 core.py:4895(_generateDefaultName)
       18    0.000    0.000    0.000    0.000 core.py:4889(parseImpl)
        8    0.000    0.000    0.000    0.000 results.py:198(<listcomp>)
        9    0.000    0.000    0.000    0.000 core.py:3532(parseImpl)
       27    0.000    0.000    0.000    0.000 results.py:238(__contains__)
        9    0.000    0.000    0.000    0.000 results.py:326(get)
        4    0.000    0.000    0.000    0.000 results.py:241(__len__)
        2    0.000    0.000    0.000    0.000 rcsetup.py:406(_validate_mathtext_fallback)
       47    0.000    0.000    0.000    0.000 rcsetup.py:357(validate_fontsize)
       14    0.000    0.000    0.000    0.000 rcsetup.py:152(validate_axisbelow)
       18    0.000    0.000    0.016    0.001 rcsetup.py:721(validate_cycler)
       22    0.000    0.000    0.000    0.000 ast.py:33(parse)
   256/18    0.000    0.000    0.000    0.000 ast.py:414(visit)
   256/18    0.000    0.000    0.000    0.000 ast.py:420(generic_visit)
      698    0.000    0.000    0.000    0.000 ast.py:255(iter_fields)
      132    0.000    0.000    0.000    0.000 ast.py:430(visit_Constant)
       18    0.000    0.000    0.016    0.001 rcsetup.py:629(cycler)
       35    0.000    0.000    0.016    0.000 rcsetup.py:107(<listcomp>)
      241    0.000    0.000    0.016    0.000 rcsetup.py:279(validate_color_for_prop_cycle)
       36    0.000    0.000    0.000    0.000 rcsetup.py:711(<genexpr>)
       18    0.000    0.000    0.000    0.000 cycler.py:415(cycler)
       18    0.000    0.000    0.000    0.000 cycler.py:474(_cycler)
       18    0.000    0.000    0.000    0.000 cycler.py:206(_from_iter)
       18    0.000    0.000    0.000    0.000 cycler.py:135(__init__)
       18    0.000    0.000    0.000    0.000 cycler.py:52(_process_keys)
      138    0.000    0.000    0.000    0.000 cycler.py:227(<genexpr>)
      102    0.000    0.000    0.000    0.000 cycler.py:165(keys)
       18    0.000    0.000    0.000    0.000 cycler.py:170(change_key)
       28    0.000    0.000    0.000    0.000 cycler.py:364(by_key)
       28    0.000    0.000    0.000    0.000 cycler.py:386(<dictcomp>)
      249    0.000    0.000    0.000    0.000 cycler.py:239(__iter__)
       27    0.000    0.000    0.000    0.000 rcsetup.py:563(_validate_greaterequal0_lessequal1)
        4    0.000    0.000    0.000    0.000 ast.py:54(literal_eval)
     16/4    0.000    0.000    0.000    0.000 ast.py:84(_convert)
     1041    0.000    0.000    0.000    0.000 colors.py:384(<genexpr>)
        1    0.000    0.000    0.000    0.000 rcsetup.py:131(_validate_date)
        6    0.000    0.000    0.000    0.000 rcsetup.py:266(validate_color_or_inherit)
        1    0.000    0.000    0.000    0.000 rcsetup.py:286(_validate_color_or_linecolor)
        1    0.000    0.000    0.000    0.000 rcsetup.py:350(validate_fontsize_None)
        6    0.000    0.000    0.000    0.000 rcsetup.py:555(_validate_greaterequal0_lessthan1)
        2    0.000    0.000    0.000    0.000 rcsetup.py:341(validate_aspect)
       11    0.000    0.000    0.000    0.000 rcsetup.py:336(_validate_cmap)
      509    0.000    0.000    0.000    0.000 __init__.py:65(check_isinstance)
      438    0.000    0.000    0.000    0.000 __init__.py:80(<genexpr>)
        2    0.000    0.000    0.000    0.000 rcsetup.py:780(validate_hist_bins)
        2    0.000    0.000    0.000    0.000 rcsetup.py:544(validate_sketch)
        2    0.000    0.000    0.000    0.000 rcsetup.py:163(validate_dpi)
        2    0.000    0.000    0.000    0.000 rcsetup.py:530(validate_bbox)
        5    0.000    0.000    0.000    0.000 rcsetup.py:212(_validate_pathlike)
       15    0.000    0.000    0.000    0.000 <frozen os>:818(fsdecode)
        2    0.000    0.000    0.000    0.000 rcsetup.py:432(validate_ps_distiller)
        4    0.000    0.000    0.000    0.000 rcsetup.py:221(validate_fonttype)
        1    0.000    0.000    0.000    0.000 __init__.py:572(matplotlib_fname)
        4    0.000    0.000    0.000    0.000 __init__.py:593(gen_candidates)
        3    0.000    0.000    0.000    0.000 <frozen genericpath>:16(exists)
        1    0.000    0.000    0.000    0.000 __init__.py:536(get_configdir)
        2    0.000    0.000    0.000    0.000 __init__.py:504(_get_config_or_cache_dir)
        3    0.000    0.000    0.000    0.000 pathlib.py:909(home)
        3    0.000    0.000    0.000    0.000 pathlib.py:1377(expanduser)
        8    0.000    0.000    0.000    0.000 pathlib.py:765(__truediv__)
        8    0.000    0.000    0.000    0.000 pathlib.py:530(_make_child)
        8    0.000    0.000    0.000    0.000 pathlib.py:94(join_parsed_parts)
        2    0.000    0.000    0.000    0.000 pathlib.py:1111(mkdir)
        2    0.000    0.000    0.000    0.000 :0(mkdir)
        6    0.000    0.000    0.000    0.000 pathlib.py:1245(is_dir)
       14    0.000    0.000    0.000    0.000 pathlib.py:1008(stat)
        6    0.000    0.000    0.000    0.000 :0(S_ISDIR)
        2    0.000    0.000    0.000    0.000 :0(access)
     1866    0.000    0.000    0.000    0.000 __init__.py:831(<lambda>)
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:786(keys)
        7    0.000    0.000    0.000    0.000 <frozen _collections_abc>:812(__init__)
      168    0.000    0.000    0.000    0.000 <frozen _collections_abc>:835(__iter__)
      314    0.000    0.000    0.000    0.000 __init__.py:765(__iter__)
        6    0.000    0.000    0.000    0.000 deprecation.py:506(suppress_matplotlib_deprecation_warning)
       31    0.000    0.000    0.000    0.000 warnings.py:440(__init__)
       31    0.000    0.000    0.000    0.000 warnings.py:466(__enter__)
       31    0.000    0.000    0.000    0.000 warnings.py:487(__exit__)
        1    0.000    0.000    0.000    0.000 __init__.py:789(copy)
     6169    0.000    0.000    0.016    0.000 __init__.py:674(_get)
        1    0.000    0.000    0.000    0.000 __init__.py:966(<dictcomp>)
      399    0.000    0.000    0.000    0.000 __init__.py:1269(is_interactive)
        1    0.000    0.000    0.016    0.016 cm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _cm_listed.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _cm_listed.py:2061(<dictcomp>)
       40    0.000    0.000    0.000    0.000 colors.py:1140(__init__)
      166    0.000    0.000    0.000    0.000 colors.py:659(__init__)
        1    0.000    0.000    0.000    0.000 cm.py:53(ColormapRegistry)
        1    0.000    0.000    0.016    0.016 cm.py:33(_gen_cmap_registry)
       32    0.000    0.000    0.016    0.000 colors.py:1027(from_list)
        8    0.000    0.000    0.000    0.000 <frozen _collections_abc>:381(__subclasshook__)
       31    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(linspace)
       31    0.000    0.000    0.000    0.000 function_base.py:18(_linspace_dispatcher)
       31    0.000    0.000    0.000    0.000 function_base.py:23(linspace)
     1870    0.000    0.000    0.000    0.000 :0(asanyarray)
       37    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(result_type)
       37    0.000    0.000    0.000    0.000 multiarray.py:668(result_type)
      157    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(ndim)
      157    0.000    0.000    0.000    0.000 fromnumeric.py:3148(_ndim_dispatcher)
      157    0.000    0.000    0.000    0.000 fromnumeric.py:3152(ndim)
      826    0.000    0.000    0.000    0.000 :0(reshape)
       43    0.000    0.000    0.000    0.000 numeric.py:1878(isscalar)
       70    0.000    0.000    0.000    0.000 :0(astype)
       33    0.000    0.000    0.016    0.000 colors.py:399(to_rgba_array)
       63    0.000    0.000    0.000    0.000 __init__.py:1845(_str_lower_equal)
       32    0.000    0.000    0.000    0.000 colors.py:479(<setcomp>)
      197    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(column_stack)
      197    0.000    0.000    0.000    0.000 shape_base.py:608(_column_stack_dispatcher)
      296    0.000    0.000    0.000    0.000 shape_base.py:207(_arrays_for_stack_dispatcher)
      197    0.000    0.000    0.000    0.000 shape_base.py:612(column_stack)
      126    0.000    0.000    0.000    0.000 colors.py:958(__init__)
       20    0.000    0.000    0.000    0.000 colors.py:1180(reversed)
       63    0.000    0.000    0.000    0.000 colors.py:1080(reversed)
       63    0.000    0.000    0.000    0.000 colors.py:1099(<dictcomp>)
      188    0.000    0.000    0.000    0.000 colors.py:1101(<listcomp>)
        1    0.000    0.000    0.000    0.000 cm.py:72(__init__)
        1    0.000    0.000    0.000    0.000 cm.py:84(__iter__)
      166    0.000    0.000    0.000    0.000 cm.py:78(__getitem__)
      166    0.000    0.000    0.000    0.000 colors.py:944(copy)
      166    0.000    0.000    0.000    0.000 colors.py:762(__copy__)
        1    0.000    0.000    0.000    0.000 cm.py:374(ScalarMappable)
        1    0.000    0.000    1.500    1.500 pyplot.py:1(<module>)
        1    0.000    0.000    0.688    0.688 colorbar.py:1(<module>)
        1    0.000    0.000    0.328    0.328 collections.py:1(<module>)
        1    0.000    0.000    0.031    0.031 artist.py:1(<module>)
        1    0.000    0.000    0.000    0.000 artist.py:111(_Unset)
        1    0.000    0.000    0.000    0.000 artist.py:117(Artist)
        1    0.000    0.000    0.000    0.000 artist.py:1420(ArtistInspector)
      100    0.000    0.000    1.078    0.011 artist.py:159(_update_set_signature_and_docstring)
      213    0.000    0.000    0.312    0.001 artist.py:1426(__init__)
      929    0.000    0.000    0.047    0.000 artist.py:1546(is_alias)
      100    0.000    0.000    0.031    0.000 artist.py:170(<listcomp>)
      112    0.000    0.000    0.750    0.007 artist.py:1841(kwdoc)
     4050    0.000    0.000    0.031    0.000 artist.py:1559(aliased_name)
     4531    0.000    0.000    0.000    0.000 artist.py:1567(<genexpr>)
        1    0.000    0.000    0.000    0.000 hatch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hatch.py:9(HatchPatternBase)
        1    0.000    0.000    0.000    0.000 hatch.py:14(HorizontalHatch)
        1    0.000    0.000    0.000    0.000 hatch.py:31(VerticalHatch)
        1    0.000    0.000    0.000    0.000 hatch.py:48(NorthEastHatch)
        1    0.000    0.000    0.000    0.000 hatch.py:67(SouthEastHatch)
        1    0.000    0.000    0.000    0.000 hatch.py:87(Shapes)
        1    0.000    0.000    0.000    0.000 hatch.py:124(Circles)
        1    0.000    0.000    0.000    0.000 hatch.py:132(SmallCircles)
        1    0.000    0.000    0.000    0.000 hatch.py:140(LargeCircles)
        1    0.000    0.000    0.000    0.000 hatch.py:148(SmallFilledCircles)
        1    0.000    0.000    0.000    0.000 hatch.py:157(Stars)
        1    0.000    0.000    0.062    0.062 lines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 markers.py:1(<module>)
      160    0.000    0.000    0.016    0.000 path.py:99(__init__)
     2644    0.000    0.000    0.000    0.000 :0(asarray)
      160    0.000    0.000    0.000    0.000 __init__.py:134(check_shape)
      480    0.000    0.000    0.000    0.000 __init__.py:154(<genexpr>)
      160    0.000    0.000    0.000    0.000 path.py:202(_update_values)
        1    0.000    0.000    0.000    0.000 markers.py:156(MarkerStyle)
       10    0.000    0.000    0.000    0.000 path.py:191(_create_closed)
       12    0.000    0.000    0.016    0.001 __init__.py:232(define_aliases)
        1    0.000    0.000    0.000    0.000 lines.py:204(Line2D)
      100    0.000    0.000    0.000    0.000 deprecation.py:416(make_keyword_only)
       50    0.000    0.000    0.000    0.000 deprecation.py:440(<listcomp>)
       50    0.000    0.000    0.000    0.000 deprecation.py:457(<listcomp>)
      276    0.000    0.000    0.016    0.000 inspect.py:2752(replace)
       16    0.000    0.000    0.000    0.000 deprecation.py:257(rename_parameter)
       26    0.000    0.000    0.000    0.000 artist.py:45(allow_rasterization)
  122/111    0.000    0.000    0.109    0.001 _docstring.py:79(__call__)
       99    0.000    0.000    1.047    0.011 artist.py:126(__init_subclass__)
       61    0.000    0.000    0.000    0.000 inspect.py:2463(<lambda>)
       82    0.000    0.000    0.000    0.000 __init__.py:253(make_alias)
       12    0.000    0.000    0.000    0.000 __init__.py:273(get_aliased_and_aliases)
       57    0.000    0.000    0.000    0.000 __init__.py:274(<genexpr>)
       12    0.000    0.000    0.062    0.005 _docstring.py:51(__missing__)
       12    0.000    0.000    0.000    0.000 _docstring.py:57(<listcomp>)
 3344/795    0.000    0.000    0.000    0.000 __init__.py:362(recursive_subclasses)
      783    0.000    0.000    0.000    0.000 :0(__subclasses__)
        1    0.000    0.000    0.000    0.000 lines.py:1466(_AxLine)
       18    0.000    0.000    0.000    0.000 artist.py:24(_prevent_rasterization)
        1    0.000    0.000    0.000    0.000 lines.py:1530(VertexSelector)
        1    0.000    0.000    0.000    0.000 collections.py:26(Collection)
        1    0.000    0.000    0.000    0.000 collections.py:928(_CollectionWithSizes)
        1    0.000    0.000    0.000    0.000 collections.py:975(PathCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1147(PolyCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1247(BrokenBarHCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1274(RegularPolyCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1340(StarPolygonCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1345(AsteriskPolygonCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1350(LineCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1483(EventCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1666(CircleCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1686(EllipseCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1768(PatchCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1829(TriMesh)
        1    0.000    0.000    0.000    0.000 collections.py:1892(QuadMesh)
        1    0.000    0.000    0.359    0.359 contour.py:1(<module>)
        1    0.000    0.000    0.328    0.328 backend_bases.py:1(<module>)
        1    0.000    0.000    0.016    0.016 backend_tools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 uuid.py:1(<module>)
        1    0.000    0.000    0.000    0.000 uuid.py:78(SafeUUID)
        1    0.000    0.000    0.000    0.000 uuid.py:85(UUID)
        4    0.000    0.000    0.000    0.000 uuid.py:139(__init__)
      244    0.000    0.000    0.000    0.000 :0(count)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:9(Gcf)
        1    0.000    0.000    0.000    0.000 backend_tools.py:29(Cursors)
        1    0.000    0.000    0.000    0.000 backend_tools.py:73(ToolBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:168(ToolToggleBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:255(ToolSetCursor)
        1    0.000    0.000    0.000    0.000 backend_tools.py:314(ToolCursorPosition)
        1    0.000    0.000    0.000    0.000 backend_tools.py:342(RubberbandBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:370(ToolQuit)
        1    0.000    0.000    0.000    0.000 backend_tools.py:380(ToolQuitAll)
        1    0.000    0.000    0.000    0.000 backend_tools.py:390(ToolGrid)
        1    0.000    0.000    0.000    0.000 backend_tools.py:405(ToolMinorGrid)
        1    0.000    0.000    0.000    0.000 backend_tools.py:420(ToolFullScreen)
        1    0.000    0.000    0.000    0.000 backend_tools.py:430(AxisScaleBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:447(ToolYScale)
        1    0.000    0.000    0.000    0.000 backend_tools.py:457(ToolXScale)
        1    0.000    0.000    0.000    0.000 backend_tools.py:467(ToolViewsPositions)
        1    0.000    0.000    0.000    0.000 backend_tools.py:598(ViewsPositionsBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:610(ToolHome)
        1    0.000    0.000    0.000    0.000 backend_tools.py:619(ToolBack)
        1    0.000    0.000    0.000    0.000 backend_tools.py:628(ToolForward)
        1    0.000    0.000    0.000    0.000 backend_tools.py:637(ConfigureSubplotsBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:644(SaveFigureBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:652(ZoomPanBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:719(ToolZoom)
        1    0.000    0.000    0.000    0.000 backend_tools.py:840(ToolPan)
        1    0.000    0.000    0.000    0.000 backend_tools.py:906(ToolHelpBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:944(ToolCopyToClipboardBase)
        1    0.000    0.000    0.297    0.297 text.py:1(<module>)
        1    0.000    0.000    0.016    0.016 font_manager.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _afm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:461(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _afm.py:358(AFM)
       12    0.000    0.000    0.000    0.000 dataclasses.py:368(field)
       12    0.000    0.000    0.000    0.000 dataclasses.py:287(__init__)
        2    0.000    0.000    0.000    0.000 dataclasses.py:1372(make_dataclass)
        2    0.000    0.000    0.000    0.000 types.py:67(new_class)
        2    0.000    0.000    0.000    0.000 types.py:77(resolve_bases)
        2    0.000    0.000    0.000    0.000 types.py:98(prepare_class)
        2    0.000    0.000    0.000    0.000 types.py:130(_calculate_meta)
        2    0.000    0.000    0.000    0.000 :0(__prepare__)
        2    0.000    0.000    0.000    0.000 dataclasses.py:1430(exec_body_callback)
        7    0.000    0.000    0.000    0.000 dataclasses.py:327(__set_name__)
        2    0.000    0.000    0.000    0.000 dataclasses.py:1195(dataclass)
        2    0.000    0.000    0.000    0.000 dataclasses.py:1212(wrap)
        2    0.000    0.000    0.000    0.000 dataclasses.py:884(_process_class)
        2    0.000    0.000    0.000    0.000 dataclasses.py:346(__init__)
       12    0.000    0.000    0.000    0.000 dataclasses.py:660(_is_kw_only)
       12    0.000    0.000    0.000    0.000 dataclasses.py:723(_get_field)
       12    0.000    0.000    0.000    0.000 dataclasses.py:646(_is_classvar)
       12    0.000    0.000    0.000    0.000 dataclasses.py:654(_is_initvar)
        2    0.000    0.000    0.000    0.000 dataclasses.py:1017(<listcomp>)
        2    0.000    0.000    0.000    0.000 dataclasses.py:392(_fields_in_init_order)
       14    0.000    0.000    0.000    0.000 dataclasses.py:396(<genexpr>)
        2    0.000    0.000    0.000    0.000 dataclasses.py:397(<genexpr>)
        2    0.000    0.000    0.000    0.000 dataclasses.py:528(_init_fn)
        2    0.000    0.000    0.000    0.000 dataclasses.py:548(<dictcomp>)
       12    0.000    0.000    0.000    0.000 dataclasses.py:449(_field_init)
       12    0.000    0.000    0.000    0.000 dataclasses.py:437(_field_assign)
        2    0.000    0.000    0.000    0.000 dataclasses.py:573(<listcomp>)
       12    0.000    0.000    0.000    0.000 dataclasses.py:509(_init_param)
        6    0.000    0.000    0.000    0.000 dataclasses.py:413(_create_fn)
       26    0.000    0.000    0.000    0.000 dataclasses.py:425(<genexpr>)
        6    0.000    0.000    0.000    0.000 <string>:1(__create_fn__)
        8    0.000    0.000    0.000    0.000 dataclasses.py:827(_set_new_attribute)
        8    0.000    0.000    0.000    0.000 dataclasses.py:820(_set_qualname)
        2    0.000    0.000    0.000    0.000 dataclasses.py:1043(<listcomp>)
        2    0.000    0.000    0.000    0.000 dataclasses.py:1046(<listcomp>)
        2    0.000    0.000    0.000    0.000 dataclasses.py:588(_repr_fn)
        2    0.000    0.000    0.000    0.000 dataclasses.py:592(<listcomp>)
        2    0.000    0.000    0.000    0.000 dataclasses.py:1052(<listcomp>)
        4    0.000    0.000    0.000    0.000 dataclasses.py:401(_tuple_str)
        4    0.000    0.000    0.000    0.000 dataclasses.py:410(<listcomp>)
        2    0.000    0.000    0.000    0.000 dataclasses.py:624(_cmp_fn)
        2    0.000    0.000    0.000    0.000 dataclasses.py:842(_hash_set_none)
       14    0.000    0.000    0.000    0.000 dataclasses.py:1101(<genexpr>)
        2    0.000    0.000    0.000    0.000 <frozen abc>:146(update_abstractmethods)
        1    0.000    0.000    0.000    0.000 font_manager.py:525(FontProperties)
        1    0.000    0.000    0.000    0.000 font_manager.py:904(_JSONEncoder)
        1    0.000    0.000    0.000    0.000 font_manager.py:976(FontManager)
        1    0.000    0.000    0.016    0.016 font_manager.py:1530(_load_fontmanager)
        1    0.000    0.000    0.000    0.000 __init__.py:555(get_cachedir)
        1    0.000    0.000    0.016    0.016 font_manager.py:964(json_load)
        1    0.000    0.000    0.016    0.016 __init__.py:274(load)
        1    0.000    0.000    0.000    0.000 cp1252.py:22(decode)
        1    0.000    0.000    0.000    0.000 :0(charmap_decode)
      448    0.000    0.000    0.016    0.000 font_manager.py:922(_json_decode)
      447    0.000    0.000    0.000    0.000 <frozen ntpath>:87(isabs)
        1    0.000    0.000    0.203    0.203 patches.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:27(Patch)
        1    0.000    0.000    0.000    0.000 patches.py:613(Shadow)
        1    0.000    0.000    0.000    0.000 patches.py:665(Rectangle)
        1    0.000    0.000    0.000    0.000 patches.py:884(RegularPolygon)
        1    0.000    0.000    0.000    0.000 patches.py:934(PathPatch)
        1    0.000    0.000    0.000    0.000 patches.py:962(StepPatch)
        1    0.000    0.000    0.000    0.000 patches.py:1070(Polygon)
        1    0.000    0.000    0.000    0.000 patches.py:1168(Wedge)
        1    0.000    0.000    0.000    0.000 patches.py:1256(Arrow)
        1    0.000    0.000    0.016    0.016 patches.py:1312(FancyArrow)
        1    0.000    0.000    0.000    0.000 patches.py:1486(CirclePolygon)
        1    0.000    0.000    0.000    0.000 patches.py:1512(Ellipse)
        1    0.000    0.000    0.000    0.000 patches.py:1665(Annulus)
        1    0.000    0.000    0.000    0.000 patches.py:1852(Circle)
        1    0.000    0.000    0.000    0.000 patches.py:1894(Arc)
        1    0.000    0.000    0.000    0.000 patches.py:2177(_Style)
        1    0.000    0.000    0.000    0.000 patches.py:2267(BoxStyle)
       62    0.000    0.000    0.000    0.000 patches.py:2259(_register_style)
        1    0.000    0.000    0.000    0.000 patches.py:2299(Square)
        1    0.000    0.000    0.000    0.000 patches.py:2322(Circle)
        1    0.000    0.000    0.000    0.000 patches.py:2343(Ellipse)
        1    0.000    0.000    0.000    0.000 patches.py:2371(LArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2403(RArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2413(DArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2450(Round)
        1    0.000    0.000    0.000    0.000 patches.py:2508(Round4)
        1    0.000    0.000    0.000    0.000 patches.py:2557(Sawtooth)
        1    0.000    0.000    0.000    0.000 patches.py:2618(Roundtooth)
        3    0.000    0.000    0.016    0.005 patches.py:2184(__init_subclass__)
        6    0.000    0.000    0.016    0.003 patches.py:2226(pprint_styles)
        6    0.000    0.000    0.016    0.003 patches.py:2230(<listcomp>)
       63    0.000    0.000    0.000    0.000 inspect.py:2075(_signature_is_functionlike)
       63    0.000    0.000    0.000    0.000 inspect.py:2063(_signature_is_builtin)
       63    0.000    0.000    0.000    0.000 inspect.py:505(isbuiltin)
       63    0.000    0.000    0.000    0.000 inspect.py:310(ismethoddescriptor)
      189    0.000    0.000    0.000    0.000 inspect.py:1945(_signature_get_user_defined_method)
       67    0.000    0.000    0.000    0.000 inspect.py:2037(_signature_bound_method)
       63    0.000    0.000    0.000    0.000 inspect.py:3231(__str__)
      243    0.000    0.000    0.000    0.000 inspect.py:2770(__str__)
        6    0.000    0.000    0.000    0.000 patches.py:2237(<listcomp>)
      222    0.000    0.000    0.000    0.000 patches.py:2237(<genexpr>)
       24    0.000    0.000    0.000    0.000 patches.py:2238(<genexpr>)
       24    0.000    0.000    0.000    0.000 patches.py:2242(<genexpr>)
      204    0.000    0.000    0.000    0.000 :0(ljust)
        6    0.000    0.000    0.000    0.000 patches.py:2244(<listcomp>)
      248    0.000    0.000    0.000    0.000 patches.py:2244(<genexpr>)
        1    0.000    0.000    0.000    0.000 patches.py:2634(ConnectionStyle)
        1    0.000    0.000    0.000    0.000 patches.py:2674(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:2687(SimpleEvent)
        1    0.000    0.000    0.000    0.000 patches.py:2739(Arc3)
        1    0.000    0.000    0.000    0.000 patches.py:2777(Angle3)
        1    0.000    0.000    0.000    0.000 patches.py:2817(Angle)
        1    0.000    0.000    0.000    0.000 patches.py:2881(Arc)
        1    0.000    0.000    0.000    0.000 patches.py:2977(Bar)
        1    0.000    0.000    0.000    0.000 patches.py:3062(ArrowStyle)
        1    0.000    0.000    0.000    0.000 patches.py:3109(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:3180(_Curve)
        1    0.000    0.000    0.000    0.000 patches.py:3407(Curve)
        1    0.000    0.000    0.000    0.000 patches.py:3416(CurveA)
        1    0.000    0.000    0.000    0.000 patches.py:3421(CurveB)
        1    0.000    0.000    0.000    0.000 patches.py:3426(CurveAB)
        1    0.000    0.000    0.000    0.000 patches.py:3431(CurveFilledA)
        1    0.000    0.000    0.000    0.000 patches.py:3436(CurveFilledB)
        1    0.000    0.000    0.000    0.000 patches.py:3441(CurveFilledAB)
        1    0.000    0.000    0.000    0.000 patches.py:3446(BracketA)
        1    0.000    0.000    0.000    0.000 patches.py:3465(BracketB)
        1    0.000    0.000    0.000    0.000 patches.py:3484(BracketAB)
        1    0.000    0.000    0.000    0.000 patches.py:3506(BarAB)
        1    0.000    0.000    0.000    0.000 patches.py:3524(BracketCurve)
        1    0.000    0.000    0.000    0.000 patches.py:3546(CurveBracket)
        1    0.000    0.000    0.000    0.000 patches.py:3568(Simple)
        1    0.000    0.000    0.000    0.000 patches.py:3647(Fancy)
        1    0.000    0.000    0.000    0.000 patches.py:3735(Wedge)
        1    0.000    0.000    0.000    0.000 patches.py:3780(FancyBboxPatch)
        1    0.000    0.000    0.000    0.000 patches.py:4027(FancyArrowPatch)
        1    0.000    0.000    0.000    0.000 patches.py:4366(ConnectionPatch)
        1    0.000    0.000    0.016    0.016 textpath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _text_helpers.py:1(<module>)
       15    0.000    0.000    0.000    0.000 dataclasses.py:664(_is_type)
        6    0.000    0.000    0.000    0.000 inspect.py:1441(formatannotation)
        1    0.000    0.000    0.000    0.000 dviread.py:1(<module>)
       13    0.000    0.000    0.000    0.000 enum.py:841(_create_)
        1    0.000    0.000    0.000    0.000 dviread.py:65(Text)
        1    0.000    0.000    0.000    0.000 dviread.py:238(Dvi)
       24    0.000    0.000    0.000    0.000 dviread.py:188(_dispatch)
       24    0.000    0.000    0.000    0.000 dviread.py:220(decorate)
       24    0.000    0.000    0.000    0.000 dviread.py:221(<listcomp>)
        1    0.000    0.000    0.000    0.000 dviread.py:573(DviFont)
        1    0.000    0.000    0.000    0.000 dviread.py:664(Vf)
        1    0.000    0.000    0.000    0.000 dviread.py:782(Tfm)
        1    0.000    0.000    0.000    0.000 dviread.py:831(PsfontsMap)
        1    0.000    0.000    0.000    0.000 dviread.py:1034(_LuatexKpsewhich)
        1    0.000    0.000    0.016    0.016 mathtext.py:1(<module>)
        1    0.000    0.000    0.016    0.016 _mathtext.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:1032(enable_packrat)
        1    0.000    0.000    0.000    0.000 util.py:103(__init__)
       21    0.000    0.000    0.016    0.001 deprecation.py:316(delete_parameter)
       15    0.000    0.000    0.000    0.000 deprecation.py:350(<genexpr>)
        7    0.000    0.000    0.016    0.002 deprecation.py:363(<listcomp>)
        1    0.000    0.000    0.000    0.000 _mathtext.py:91(Output)
        1    0.000    0.000    0.000    0.000 _mathtext.py:150(Fonts)
        1    0.000    0.000    0.000    0.000 _mathtext.py:267(TruetypeFonts)
