The input is n = 1000
Your square root of 1000 is 31.622776601685473
The numpy square root of 1000 is 31.622776601683793
The error precision is  1.680433570072637e-12
All tests past.
Congratulation on achieving your first assignment.
         108332 function calls (106025 primitive calls) in 0.094 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 polynomial.py:1(<module>)
        1    0.000    0.000    0.000    0.000 polynomial.py:28(RankWarning)
        1    0.000    0.000    0.000    0.000 polynomial.py:1076(poly1d)
        1    0.000    0.000    0.000    0.000 warnings.py:165(simplefilter)
        4    0.000    0.000    0.000    0.000 warnings.py:181(_add_filter)
        9    0.000    0.000    0.000    0.000 :0(remove)
        4    0.000    0.000    0.000    0.000 :0(_filters_mutated)
        1    0.000    0.000    0.000    0.000 utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:54(_Deprecate)
       68    0.000    0.000    0.000    0.000 :0(unicode_tolower)
        1    0.000    0.000    0.000    0.000 sre_compile.py:416(_bytes_to_codes)
        1    0.000    0.000    0.000    0.000 :0(cast)
        1    0.000    0.000    0.000    0.000 :0(tolist)
       81    0.000    0.000    0.000    0.000 :0(unicode_iscased)
        1    0.000    0.000    0.000    0.000 arraysetops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 weakref.py:1(<module>)
        7    0.000    0.000    0.000    0.000 _collections_abc.py:409(__subclasshook__)
        1    0.000    0.000    0.000    0.000 weakref.py:39(WeakMethod)
        1    0.000    0.000    0.000    0.000 weakref.py:93(WeakValueDictionary)
        1    0.000    0.000    0.000    0.000 weakref.py:336(KeyedRef)
        1    0.000    0.000    0.000    0.000 weakref.py:357(WeakKeyDictionary)
        1    0.000    0.000    0.000    0.000 weakref.py:541(finalize)
        1    0.000    0.000    0.000    0.000 weakref.py:566(_Info)
        1    0.000    0.000    0.000    0.000 format.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _datasource.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _datasource.py:74(_FileOpeners)
        1    0.000    0.000    0.000    0.000 _datasource.py:99(__init__)
        1    0.000    0.000    0.000    0.000 _datasource.py:196(DataSource)
        1    0.000    0.000    0.000    0.000 _datasource.py:535(Repository)
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _iotools.py:133(LineSplitter)
        1    0.000    0.000    0.000    0.000 _iotools.py:229(NameValidator)
        1    0.000    0.000    0.000    0.000 _iotools.py:421(ConverterError)
        1    0.000    0.000    0.000    0.000 _iotools.py:429(ConverterLockError)
        1    0.000    0.000    0.000    0.000 _iotools.py:437(ConversionWarning)
        1    0.000    0.000    0.000    0.000 _iotools.py:450(StringConverter)
        1    0.000    0.000    0.000    0.000 npyio.py:40(BagObj)
        1    0.000    0.000    0.000    0.000 npyio.py:104(NpzFile)
        1    0.000    0.000    0.000    0.000 arrayterator.py:1(<module>)
        1    0.000    0.000    0.000    0.000 arrayterator.py:16(Arrayterator)
        1    0.000    0.000    0.000    0.000 arraypad.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _version.py:14(NumpyVersion)
        1    0.000    0.000    0.000    0.000 _pocketfft.py:1(<module>)
        1    0.000    0.000    0.000    0.000 helper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 polyutils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 polyutils.py:43(RankWarning)
        1    0.000    0.000    0.000    0.000 _polybase.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _polybase.py:18(ABCPolyBase)
        4    0.000    0.000    0.000    0.000 :0(maketrans)
      118    0.000    0.000    0.000    0.000 :0(array)
        1    0.000    0.000    0.000    0.000 polynomial.py:1472(Polynomial)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1(<module>)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1994(Chebyshev)
        1    0.000    0.000    0.000    0.000 legendre.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legendre.py:1619(Legendre)
        1    0.000    0.000    0.000    0.000 hermite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hermite.py:1658(Hermite)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1650(HermiteE)
        1    0.000    0.000    0.000    0.000 laguerre.py:1(<module>)
        1    0.000    0.000    0.000    0.000 laguerre.py:1606(Laguerre)
        1    0.000    0.000    0.000    0.000 _pickle.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:362(__subclasshook__)
        4    0.000    0.000    0.000    0.000 getlimits.py:671(max)
        1    0.000    0.000    0.000    0.000 secrets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base64.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hmac.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hashlib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 :0(union)
       14    0.000    0.000    0.000    0.000 hashlib.py:126(__get_openssl_constructor)
        1    0.000    0.000    0.000    0.000 :0(openssl_md5)
        1    0.000    0.000    0.000    0.000 :0(openssl_sha1)
        1    0.000    0.000    0.000    0.000 :0(openssl_sha224)
        1    0.000    0.000    0.000    0.000 :0(openssl_sha256)
        1    0.000    0.000    0.000    0.000 :0(openssl_sha384)
        1    0.000    0.000    0.000    0.000 :0(openssl_sha512)
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
        1    0.000    0.000    0.000    0.000 :0(openssl_sha3_224)
        1    0.000    0.000    0.000    0.000 :0(openssl_sha3_256)
        1    0.000    0.000    0.000    0.000 :0(openssl_sha3_384)
        1    0.000    0.000    0.000    0.000 :0(openssl_sha3_512)
        1    0.000    0.000    0.000    0.000 :0(openssl_shake_128)
        1    0.000    0.000    0.000    0.000 :0(openssl_shake_256)
      257    0.000    0.000    0.000    0.000 hmac.py:19(<genexpr>)
      257    0.000    0.000    0.000    0.000 hmac.py:20(<genexpr>)
        1    0.000    0.000    0.000    0.000 hmac.py:27(HMAC)
        1    0.000    0.000    0.000    0.000 random.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 :0(exp)
        1    0.000    0.000    0.000    0.000 :0(sqrt)
        2    0.000    0.000    0.000    0.000 :0(log)
        1    0.000    0.000    0.000    0.000 random.py:103(Random)
        1    0.000    0.000    0.000    0.000 random.py:813(SystemRandom)
        1    0.000    0.000    0.000    0.000 random.py:219(__init_subclass__)
        2    0.000    0.000    0.000    0.000 random.py:119(__init__)
        1    0.000    0.000    0.000    0.000 random.py:128(seed)
        1    0.000    0.000    0.000    0.000 :0(seed)
        1    0.000    0.000    0.000    0.000 random.py:840(seed)
        1    0.000    0.000    0.000    0.000 contextlib.py:75(__call__)
        1    0.000    0.000    0.000    0.000 abc.py:117(__instancecheck__)
        1    0.000    0.000    0.000    0.000 :0(_abc_instancecheck)
        1    0.000    0.000    0.000    0.000 random.py:826(getrandbits)
        1    0.000    0.000    0.000    0.000 :0(urandom)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(concatenate)
        1    0.000    0.000    0.000    0.000 multiarray.py:148(concatenate)
  404/362    0.000    0.000    0.000    0.000 :0(implement_array_function)
        1    0.000    0.000    0.000    0.000 contextlib.py:76(inner)
        1    0.000    0.000    0.000    0.000 contextlib.py:63(_recreate_cm)
        1    0.000    0.000    0.000    0.000 :0(generate_state)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _internal.py:217(_getintp_ctype)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:183(_ndptr)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:204(_concrete_ndptr)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:363(_get_scalar_type_map)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:374(<dictcomp>)
       13    0.000    0.000    0.000    0.000 _internal.py:863(npy_ctypes_check)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:100(dtype_from_ctypes_type)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:71(_from_ctypes_scalar)
        1    0.000    0.000    0.000    0.000 core.py:1(<module>)
        1    0.000    0.000    0.000    0.000 inspect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dis.py:1(<module>)
        1    0.000    0.000    0.000    0.000 opcode.py:1(<module>)
        1    0.000    0.000    0.000    0.000 opcode.py:36(<listcomp>)
      127    0.000    0.000    0.000    0.000 opcode.py:38(def_op)
       12    0.000    0.000    0.000    0.000 opcode.py:42(name_op)
        5    0.000    0.000    0.000    0.000 opcode.py:46(jrel_op)
        6    0.000    0.000    0.000    0.000 opcode.py:50(jabs_op)
        1    0.000    0.000    0.000    0.000 dis.py:209(Instruction)
        1    0.000    0.000    0.000    0.000 dis.py:466(Bytecode)
        1    0.000    0.000    0.000    0.000 linecache.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tokenize.py:1(<module>)
        1    0.000    0.000    0.000    0.000 io.py:60(__getattr__)
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
        1    0.000    0.000    0.000    0.000 token.py:75(<dictcomp>)
        1    0.000    0.000    0.000    0.000 tokenize.py:46(TokenInfo)
        1    0.000    0.000    0.000    0.000 tokenize.py:60(any)
       19    0.000    0.000    0.000    0.000 tokenize.py:59(group)
        2    0.000    0.000    0.000    0.000 tokenize.py:61(maybe)
        3    0.000    0.000    0.000    0.000 tokenize.py:84(_all_string_prefixes)
       24    0.000    0.000    0.000    0.000 tokenize.py:95(<listcomp>)
        1    0.000    0.000    0.000    0.000 tokenize.py:159(TokenError)
        1    0.000    0.000    0.000    0.000 tokenize.py:161(StopTokenizing)
        1    0.000    0.000    0.000    0.000 tokenize.py:164(Untokenizer)
        1    0.000    0.000    0.000    0.000 inspect.py:897(ClassFoundException)
        1    0.000    0.000    0.000    0.000 inspect.py:901(_ClassFinder)
        1    0.000    0.000    0.000    0.000 inspect.py:1045(EndOfBlock)
        1    0.000    0.000    0.000    0.000 inspect.py:1047(BlockFinder)
        1    0.000    0.000    0.000    0.000 inspect.py:2561(_void)
        1    0.000    0.000    0.000    0.000 inspect.py:2565(_empty)
        1    0.000    0.000    0.000    0.000 inspect.py:2569(_ParameterKind)
        1    0.000    0.000    0.000    0.000 inspect.py:2598(Parameter)
        1    0.000    0.000    0.000    0.000 inspect.py:2753(BoundArguments)
        1    0.000    0.000    0.000    0.000 inspect.py:2883(Signature)
        1    0.000    0.000    0.000    0.000 core.py:83(MaskedArrayFutureWarning)
        1    0.000    0.000    0.000    0.000 core.py:147(MAError)
        1    0.000    0.000    0.000    0.000 core.py:155(MaskError)
        1    0.000    0.000    0.000    0.000 core.py:189(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:190(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:193(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:194(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:790(_DomainCheckInterval)
        1    0.000    0.000    0.000    0.000 core.py:815(_DomainTan)
        1    0.000    0.000    0.000    0.000 core.py:833(_DomainSafeDivide)
        1    0.000    0.000    0.000    0.000 core.py:854(_DomainGreater)
        1    0.000    0.000    0.000    0.000 core.py:870(_DomainGreaterEqual)
        1    0.000    0.000    0.000    0.000 core.py:886(_MaskedUFunc)
        1    0.000    0.000    0.000    0.000 core.py:896(_MaskedUnaryOperation)
        1    0.000    0.000    0.000    0.000 core.py:970(_MaskedBinaryOperation)
        1    0.000    0.000    0.000    0.000 core.py:1118(_DomainedBinaryOperation)
       26    0.000    0.000    0.000    0.000 core.py:914(__init__)
       52    0.000    0.000    0.000    0.000 core.py:887(__init__)
       50    0.000    0.000    0.000    0.000 _internal.py:815(_ufunc_doc_signature_formatter)
        2    0.000    0.000    0.000    0.000 core.py:876(__init__)
        3    0.000    0.000    0.000    0.000 core.py:860(__init__)
        1    0.000    0.000    0.000    0.000 core.py:823(__init__)
        3    0.000    0.000    0.000    0.000 core.py:799(__init__)
       18    0.000    0.000    0.000    0.000 core.py:990(__init__)
       78    0.000    0.000    0.000    0.000 _internal.py:826(<genexpr>)
        6    0.000    0.000    0.000    0.000 core.py:839(__init__)
        6    0.000    0.000    0.000    0.000 core.py:1139(__init__)
        1    0.000    0.000    0.000    0.000 core.py:2378(_MaskedPrintOption)
        1    0.000    0.000    0.000    0.000 core.py:2384(__init__)
        4    0.000    0.000    0.000    0.000 textwrap.py:422(dedent)
        8    0.000    0.000    0.000    0.000 :0(sub)
        4    0.000    0.000    0.000    0.000 :0(findall)
        4    0.000    0.000    0.000    0.000 re.py:202(sub)
        1    0.000    0.000    0.000    0.000 core.py:2595(MaskedIterator)
        1    0.000    0.000    0.000    0.000 core.py:2703(MaskedArray)
        7    0.000    0.000    0.000    0.000 core.py:2550(_arraymethod)
        1    0.000    0.000    0.000    0.000 core.py:6237(mvoid)
        1    0.000    0.000    0.000    0.000 core.py:6432(MaskedConstant)
        1    0.000    0.000    0.000    0.000 core.py:6442(__new__)
        4    0.000    0.000    0.000    0.000 core.py:6436(__has_singleton)
        1    0.000    0.000    0.000    0.000 core.py:2814(__new__)
      5/3    0.000    0.000    0.000    0.000 :0(view)
        2    0.000    0.000    0.000    0.000 core.py:2972(__array_finalize__)
        2    0.000    0.000    0.000    0.000 core.py:2946(_update_from)
        3    0.000    0.000    0.000    0.000 core.py:1355(getmask)
        4    0.000    0.000    0.000    0.000 core.py:3407(dtype)
        1    0.000    0.000    0.000    0.000 core.py:1322(make_mask_descr)
        1    0.000    0.000    0.000    0.000 core.py:1308(_replace_dtype_fields)
        1    0.000    0.000    0.000    0.000 core.py:1276(_replace_dtype_fields_recursive)
        2    0.000    0.000    0.000    0.000 core.py:3423(shape)
        1    0.000    0.000    0.000    0.000 core.py:3121(view)
        1    0.000    0.000    0.000    0.000 core.py:6460(__array_finalize__)
        2    0.000    0.000    0.000    0.000 core.py:6535(__setattr__)
        1    0.000    0.000    0.000    0.000 core.py:6627(_extrema_operation)
        1    0.000    0.000    0.000    0.000 core.py:6742(_frommethod)
       26    0.000    0.000    0.000    0.000 core.py:6753(__init__)
       26    0.000    0.000    0.000    0.000 core.py:6758(getdoc)
       50    0.000    0.000    0.000    0.000 core.py:130(get_object_signature)
       46    0.000    0.000    0.000    0.000 _inspect.py:140(formatargspec)
       93    0.000    0.000    0.000    0.000 _inspect.py:131(strseq)
       61    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
        9    0.000    0.000    0.000    0.000 _globals.py:90(__repr__)
       20    0.000    0.000    0.000    0.000 _inspect.py:142(<lambda>)
       21    0.000    0.000    0.000    0.000 _inspect.py:143(<lambda>)
        2    0.000    0.000    0.000    0.000 core.py:6636(__init__)
       14    0.000    0.000    0.000    0.000 core.py:114(doc_note)
       28    0.000    0.000    0.000    0.000 inspect.py:744(cleandoc)
       28    0.000    0.000    0.000    0.000 :0(expandtabs)
       14    0.000    0.000    0.000    0.000 re.py:222(split)
        1    0.000    0.000    0.000    0.000 core.py:8088(_convert2ma)
       14    0.000    0.000    0.000    0.000 core.py:8101(__init__)
       14    0.000    0.000    0.000    0.000 core.py:8106(getdoc)
       14    0.000    0.000    0.000    0.000 core.py:8118(_replace_return_type)
        1    0.000    0.000    0.000    0.000 extras.py:1(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:214(_fromnxfunction)
        1    0.000    0.000    0.000    0.000 extras.py:264(_fromnxfunction_single)
        1    0.000    0.000    0.000    0.000 extras.py:282(_fromnxfunction_seq)
        1    0.000    0.000    0.000    0.000 extras.py:295(_fromnxfunction_args)
        1    0.000    0.000    0.000    0.000 extras.py:320(_fromnxfunction_allargs)
       10    0.000    0.000    0.000    0.000 extras.py:234(__init__)
       10    0.000    0.000    0.000    0.000 extras.py:238(getdoc)
        1    0.000    0.000    0.000    0.000 extras.py:1465(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 extras.py:1495(mr_class)
        1    0.000    0.000    0.000    0.000 extras.py:1513(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:188(<dictcomp>)
        1    0.000    0.000    0.000    0.000 getlimits.py:158(_register_known_types)
        6    0.000    0.000    0.000    0.000 getlimits.py:34(__init__)
       36    0.000    0.000    0.000    0.000 getlimits.py:91(_float_to_float)
       42    0.000    0.000    0.000    0.000 getlimits.py:101(_float_conv)
       36    0.000    0.000    0.000    0.000 getlimits.py:24(_fr1)
       36    0.000    0.000    0.000    0.000 getlimits.py:111(_float_to_str)
       36    0.000    0.000    0.000    0.000 getlimits.py:16(_fr0)
        8    0.000    0.000    0.000    0.000 getlimits.py:153(_register_type)
       18    0.000    0.000    0.000    0.000 arrayprint.py:1575(_array_str_implementation)
       18    0.000    0.000    0.000    0.000 arrayprint.py:506(wrapper)
       18    0.000    0.000    0.000    0.000 :0(id)
       18    0.000    0.000    0.000    0.000 arrayprint.py:1568(_guarded_repr_or_str)
       18    0.000    0.000    0.000    0.000 :0(discard)
        1    0.000    0.000    0.000    0.000 __init__.py:261(<dictcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:326(_sanity_check)
        1    0.000    0.000    0.000    0.000 numeric.py:149(ones)
        1    0.000    0.000    0.000    0.000 :0(empty)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(copyto)
        1    0.000    0.000    0.000    0.000 multiarray.py:1071(copyto)
        1    0.000    0.000    0.000    0.000 :0(dot)
        1    0.000    0.000    0.000    0.000 :0(_set_madvise_hugepage)
        1    0.000    0.000    0.000    0.000 :0(_reload_guard)
        1    0.000    0.000    0.000    0.000 argparse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 argparse.py:107(_AttributeHolder)
        1    0.000    0.000    0.000    0.000 argparse.py:154(HelpFormatter)
        1    0.000    0.000    0.000    0.000 argparse.py:201(_Section)
        1    0.000    0.000    0.000    0.000 argparse.py:666(RawDescriptionHelpFormatter)
        1    0.000    0.000    0.000    0.000 argparse.py:677(RawTextHelpFormatter)
        1    0.000    0.000    0.000    0.000 argparse.py:688(ArgumentDefaultsHelpFormatter)
        1    0.000    0.000    0.000    0.000 argparse.py:705(MetavarTypeHelpFormatter)
        1    0.000    0.000    0.000    0.000 argparse.py:740(ArgumentError)
        1    0.000    0.000    0.000    0.000 argparse.py:760(ArgumentTypeError)
        1    0.000    0.000    0.000    0.000 argparse.py:769(Action)
        1    0.000    0.000    0.000    0.000 argparse.py:862(BooleanOptionalAction)
        1    0.000    0.000    0.000    0.000 argparse.py:903(_StoreAction)
        1    0.000    0.000    0.000    0.000 argparse.py:938(_StoreConstAction)
        1    0.000    0.000    0.000    0.000 argparse.py:961(_StoreTrueAction)
        1    0.000    0.000    0.000    0.000 argparse.py:978(_StoreFalseAction)
        1    0.000    0.000    0.000    0.000 argparse.py:995(_AppendAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1033(_AppendConstAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1060(_CountAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1083(_HelpAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1102(_VersionAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1128(_SubParsersAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1130(_ChoicesPseudoAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1221(_ExtendAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1232(FileType)
        1    0.000    0.000    0.000    0.000 argparse.py:1287(Namespace)
        1    0.000    0.000    0.000    0.000 argparse.py:1307(_ActionsContainer)
        1    0.000    0.000    0.000    0.000 argparse.py:1617(_ArgumentGroup)
        1    0.000    0.000    0.000    0.000 argparse.py:1651(_MutuallyExclusiveGroup)
        1    0.000    0.000    0.000    0.000 argparse.py:1671(ArgumentParser)
        1    0.000    0.000    0.000    0.000 hw3_vectorization.py:112(main)
        1    0.000    0.000    0.000    0.000 argparse.py:1693(__init__)
        3    0.000    0.000    0.000    0.000 argparse.py:1309(__init__)
       37    0.000    0.000    0.000    0.000 argparse.py:1362(register)
        3    0.000    0.000    0.000    0.000 argparse.py:1570(_get_handler)
        4    0.000    0.000    0.000    0.000 sre_parse.py:162(__delitem__)
        1    0.000    0.000    0.000    0.000 ntpath.py:214(basename)
        3    0.000    0.000    0.000    0.000 gettext.py:741(gettext)
        3    0.000    0.000    0.000    0.000 gettext.py:664(dgettext)
        3    0.000    0.000    0.000    0.000 gettext.py:583(translation)
        3    0.000    0.000    0.000    0.000 gettext.py:542(find)
        6    0.000    0.000    0.000    0.000 gettext.py:211(_expand_lang)
        6    0.000    0.000    0.000    0.000 locale.py:396(normalize)
        3    0.000    0.000    0.000    0.000 locale.py:362(_replace_encoding)
        3    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
       15    0.000    0.000    0.000    0.000 :0(isalnum)
       12    0.000    0.000    0.000    0.000 :0(isascii)
        6    0.000    0.000    0.000    0.000 :0(reverse)
       12    0.000    0.000    0.000    0.000 genericpath.py:16(exists)
        2    0.000    0.000    0.000    0.000 argparse.py:1442(add_argument_group)
        2    0.000    0.000    0.000    0.000 argparse.py:1619(__init__)
        2    0.000    0.000    0.000    0.000 argparse.py:1391(add_argument)
        2    0.000    0.000    0.000    0.000 argparse.py:1532(_get_optional_kwargs)
        2    0.000    0.000    0.000    0.000 argparse.py:1566(_pop_action_class)
        5    0.000    0.000    0.000    0.000 argparse.py:1366(_registry_get)
        1    0.000    0.000    0.000    0.000 argparse.py:1085(__init__)
        2    0.000    0.000    0.000    0.000 argparse.py:820(__init__)
        2    0.000    0.000    0.000    0.000 argparse.py:2541(_get_formatter)
        2    0.000    0.000    0.000    0.000 argparse.py:161(__init__)
        1    0.000    0.000    0.000    0.000 shutil.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bz2.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _compression.py:9(BaseStream)
        1    0.000    0.000    0.000    0.000 _compression.py:33(DecompressReader)
        1    0.000    0.000    0.000    0.000 bz2.py:26(BZ2File)
        1    0.000    0.000    0.000    0.000 lzma.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.000    0.000 shutil.py:59(Error)
        1    0.000    0.000    0.000    0.000 shutil.py:62(SameFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:65(SpecialFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:69(ExecError)
        1    0.000    0.000    0.000    0.000 shutil.py:72(ReadError)
        1    0.000    0.000    0.000    0.000 shutil.py:75(RegistryError)
        1    0.000    0.000    0.000    0.000 shutil.py:79(_GiveupOnFastCopy)
        2    0.000    0.000    0.000    0.000 shutil.py:1334(get_terminal_size)
        2    0.000    0.000    0.000    0.000 :0(fileno)
        2    0.000    0.000    0.000    0.000 :0(get_terminal_size)
        2    0.000    0.000    0.000    0.000 argparse.py:203(__init__)
        2    0.000    0.000    0.000    0.000 argparse.py:591(_format_args)
        2    0.000    0.000    0.000    0.000 argparse.py:575(_metavar_formatter)
        1    0.000    0.000    0.000    0.000 argparse.py:613(<listcomp>)
        2    0.000    0.000    0.000    0.000 argparse.py:584(format)
        2    0.000    0.000    0.000    0.000 argparse.py:1804(_add_action)
        2    0.000    0.000    0.000    0.000 argparse.py:1641(_add_action)
        2    0.000    0.000    0.000    0.000 argparse.py:1452(_add_action)
        2    0.000    0.000    0.000    0.000 argparse.py:1579(_check_conflict)
        1    0.000    0.000    0.000    0.000 argparse.py:905(__init__)
        1    0.000    0.000    0.000    0.000 argparse.py:1824(parse_args)
        1    0.000    0.000    0.000    0.000 argparse.py:1831(parse_known_args)
        1    0.000    0.000    0.000    0.000 argparse.py:1294(__init__)
        1    0.000    0.000    0.000    0.000 argparse.py:1870(_parse_known_args)
        1    0.000    0.000    0.000    0.000 :0(iter)
        2    0.000    0.000    0.000    0.000 argparse.py:2183(_parse_optional)
        1    0.000    0.000    0.000    0.000 argparse.py:1816(_get_positional_actions)
        1    0.000    0.000    0.000    0.000 argparse.py:1817(<listcomp>)
        1    0.000    0.000    0.000    0.000 argparse.py:2044(<listcomp>)
        1    0.000    0.000    0.000    0.000 argparse.py:1938(consume_optional)
        1    0.000    0.000    0.000    0.000 argparse.py:2145(_match_argument)
        1    0.000    0.000    0.000    0.000 argparse.py:2286(_get_nargs_pattern)
        1    0.000    0.000    0.000    0.000 :0(group)
        1    0.000    0.000    0.000    0.000 argparse.py:1917(take_action)
        1    0.000    0.000    0.000    0.000 argparse.py:2419(_get_values)
        1    0.000    0.000    0.000    0.000 argparse.py:2475(_get_value)
        1    0.000    0.000    0.000    0.000 argparse.py:2501(_check_value)
        1    0.000    0.000    0.000    0.000 argparse.py:934(__call__)
        1    0.000    0.000    0.000    0.000 argparse.py:2015(consume_positionals)
        1    0.000    0.000    0.000    0.000 argparse.py:2167(_match_arguments_partial)
       21    0.000    0.000    0.000    0.000 hw3_vectorization.py:66(mysqrt)
      318    0.000    0.000    0.000    0.000 hw3_vectorization.py:6(isperfect)
      317    0.000    0.000    0.000    0.000 :0(arange)
      317    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(where)
      317    0.000    0.000    0.000    0.000 multiarray.py:341(where)
       19    0.000    0.000    0.000    0.000 hw3_vectorization.py:31(getLowUpper)
       42    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(round_)
       84    0.000    0.000    0.000    0.000 fromnumeric.py:3253(_around_dispatcher)
       42    0.000    0.000    0.000    0.000 fromnumeric.py:3764(round_)
       42    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(around)
       42    0.000    0.000    0.000    0.000 fromnumeric.py:3257(around)
       42    0.000    0.000    0.000    0.000 fromnumeric.py:51(_wrapfunc)
        6    0.000    0.000    0.000    0.000 :0(print)
       14    0.000    0.000    0.000    0.000 cp1252.py:18(encode)
       14    0.000    0.000    0.000    0.000 :0(charmap_encode)
        1    0.000    0.000    0.000    0.000 :0(randint)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(prod)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:2965(_prod_dispatcher)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:2970(prod)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:69(_wrapreduction)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:70(<dictcomp>)
        1    0.000    0.000    0.000    0.000 :0(reduce)
        1    0.000    0.000    0.000    0.000 :0(setprofile)


