Fri May  5 16:38:17 2023    oldoutput.dat

         88164445 function calls (88156347 primitive calls) in 51.921 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      120    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:983(set_joinstyle)
       14    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\ticker.py:2031(set_params)
        1    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backends\backend_qt.py:203(__init__)
      301    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:2651(get_matrix)
       73    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\fromnumeric.py:2677(amax)
      144    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\text.py:1195(set_x)
        2    0.000    0.000    0.005    0.002 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\spines.py:142(get_window_extent)
      865    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
      104    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:2222(transform_non_affine)
       12    0.000    0.000    0.004    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\ticker.py:696(set_locs)
      135    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:1025(get_hatch_path)
      420    0.000    0.000    0.000    0.000 {built-in method math.radians}
       29    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:2281(__init__)
       31    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\pathlib.py:536(__str__)
       36    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:1256(__init__)
       14    0.000    0.000    0.013    0.001 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:1565(_copy_tick_props)
      127    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(ndim)
      211    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\text.py:1265(set_text)
        1    0.000    0.000    0.000    0.000 {built-in method queryKeyboardModifiers}
       60    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\lines.py:1052(set_color)
       99    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\path.py:350(__len__)
      109    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\font_manager.py:755(set_weight)
        6    0.000    0.000    0.041    0.007 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:1595(get_major_ticks)
       20    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:196(_set_labelrotation)
        8    0.000    0.000    0.010    0.001 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:918(set_tick_params)
       34    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:2250(inverted)
    71/20    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:2376(_invalidate_internal)
       36    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:2190(__init__)
     14/7    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\units.py:164(get_converter)
       68    0.000    0.000    0.003    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:1504(transform_affine)
      187    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\cbook\__init__.py:1834(_str_equal)
      160    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\text.py:1206(set_y)
      489    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\path.py:225(codes)
      110    0.000    0.000    0.000    0.000 {built-in method math.log10}
       60    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\lines.py:1358(set_dash_joinstyle)
      106    0.000    0.000    0.001    0.000 {method 'min' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:1675(__init__)
      220    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        6    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\inspect.py:3075(_bind)
       35    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\figure.py:2711(axes)
      120    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:994(set_linewidth)
      110    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\patches.py:332(set_edgecolor)
       71    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\text.py:1321(set_usetex)
       42    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:136(__setstate__)
        1    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\function_base.py:23(linspace)
      420    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\artist.py:966(get_agg_filter)
       37    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(column_stack)
        1    0.000    0.000    0.000    0.000 {method 'listen' of '_socket.socket' objects}
       12    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\_methods.py:126(_clip)
       95    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\font_manager.py:781(set_stretch)
       31    0.000    0.000    0.000    0.000 {built-in method keyboardModifiers}
        6    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:2733(get_tick_space)
      106    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\_methods.py:42(_amin)
       12    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:1553(_get_tick_label_size)
       14    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:1858(set_major_locator)
       60    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\lines.py:1374(set_solid_joinstyle)
       73    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(amax)
       60    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\lines.py:718(set_transform)
      136    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\shape_base.py:207(_arrays_for_stack_dispatcher)
       60    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\lines.py:1422(set_solid_capstyle)
      119    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\font_manager.py:642(__eq__)
       30    0.000    0.000    0.002    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\artist.py:1233(_cm_set)
       99    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(atleast_2d)
       12    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\_ufunc_config.py:32(seterr)
      348    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\artist.py:847(get_visible)
      252    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:845(<genexpr>)
       68    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\text.py:1098(set_fontsize)
      792    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:1362(depth)
       10    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\cycler.py:364(by_key)
       16    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:898(reset_ticks)
       50    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:800(from_bounds)
      365    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\path.py:244(simplify_threshold)
       14    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\ticker.py:2025(_staircase)
       12    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\ticker.py:218(<listcomp>)
       54    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(round_)
        9    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:945(get_xaxis_text1_transform)
      404    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\font_manager.py:648(get_family)
        6    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\numeric.py:2273(isclose)
       12    0.000    0.000    0.006    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\ticker.py:2134(__call__)
      2/1    0.000    0.000    0.112    0.112 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\__init__.py:1439(inner)
      397    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\fromnumeric.py:193(_reshape_dispatcher)
        2    0.000    0.000    0.001    0.001 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:2868(handle_single_axis)
       23    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\cbook\__init__.py:550(_get_data_path)
      110    0.000    0.000    0.003    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\patches.py:350(set_facecolor)
       62    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:855(viewLim)
       18    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\weakref.py:46(__new__)
       33    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\text.py:893(get_unitless_position)
      200    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:1752(<lambda>)
      365    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\path.py:256(should_simplify)
       35    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\figure.py:86(as_list)
       46    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\artist.py:1117(set_zorder)
       14    0.000    0.000    0.002    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\ticker.py:427(__init__)
       21    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:1607(transform_path_non_affine)
        1    0.000    0.000    0.001    0.001 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\figure.py:205(_get_draw_artists)
       31    0.000    0.000    0.000    0.000 {method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
        4    0.000    0.000    0.012    0.003 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:1304(<listcomp>)
       17    0.000    0.000    0.009    0.001 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:3918(format_coord)
        1    0.000    0.000    0.001    0.001 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:2937(_update_title_position)
       50    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:2204(getter)
        2    0.000    0.000    0.000    0.000 {built-in method setCursor}
        1    0.000    0.000    0.001    0.001 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backends\backend_qt.py:269(enterEvent)
       31    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backends\backend_agg.py:43(get_hinting_flag)
       60    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\lines.py:1255(set_markersize)
      100    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:342(_set_artist_props)
       60    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\text.py:687(_get_wrapped_text)
       60    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\lines.py:1240(set_markeredgewidth)
      101    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\patches.py:768(rotation_point)
       20    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\getlimits.py:458(__new__)
        1    0.000    0.000    0.002    0.002 C:\Users\clara\miniconda3\envs\icds\Lib\socket.py:616(socketpair)
       18    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\cbook\__init__.py:119(_weak_or_strong_ref)
       14    0.000    0.000    0.004    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:765(_set_scale)
       36    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(broadcast_arrays)
      127    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\fromnumeric.py:3121(ndim)
       26    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\enum.py:806(__members__)
       95    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\font_manager.py:865(set_math_fontfamily)
        1    0.000    0.000    0.002    0.002 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:2809(autoscale_view)
       34    0.000    0.000    0.000    0.000 {instance}
      416    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\font_manager.py:693(get_size)
       14    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:1874(set_minor_locator)
        5    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:2135(get_width_height)
        1    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:2859(<listcomp>)
       99    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\shape_base.py:218(_vhstack_dispatcher)
       67    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(amin)
       15    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:2736(__init__)
       42    0.000    0.000    0.003    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\path.py:281(__deepcopy__)
      148    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\cbook\__init__.py:884(<listcomp>)
        6    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\lib\stride_tricks.py:340(_broadcast_to)
       54    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(around)
        7    0.000    0.000    0.002    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:2237(_init)
       81    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\font_manager.py:1061(get_default_size)
        4    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:4271(get_children)
       11    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:1025(get_yaxis_text1_transform)
       70    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\scale.py:115(get_transform)
       23    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\pathlib.py:504(_from_parts)
      380    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
      373    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\font_manager.py:664(get_style)
       15    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:2751(_revalidate)
        1    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:3035(<listcomp>)
        8    0.000    0.000    0.000    0.000 {built-in method setDevicePixelRatio}
        9    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:444(_apply_tickdir)
        2    0.000    0.000    0.002    0.001 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backends\backend_qt.py:329(keyPressEvent)
       54    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\fromnumeric.py:3214(around)
        2    0.000    0.000    0.000    0.000 {built-in method raise_}
        2    0.000    0.000    0.001    0.001 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backends\backend_qt.py:336(keyReleaseEvent)
       30    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:343(intervalx)
        2    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backends\backend_qt.py:343(resizeEvent)
       23    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\pathlib.py:868(__new__)
       40    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
      9/6    0.000    0.000    0.002    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\_api\deprecation.py:379(wrapper)
       42    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\copy.py:237(_deepcopy_method)
      373    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\font_manager.py:685(get_stretch)
        5    0.000    0.000    0.002    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:649(union)
       30    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\lines.py:959(_get_markerfacecolor)
       12    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\_methods.py:107(_clip_dep_invoke_with_casting)
        6    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:2510(_process_unit_info)
      373    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\font_manager.py:857(get_math_fontfamily)
       26    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\spines.py:558(__getitem__)
       60    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\lines.py:1220(set_markerfacecolor)
      373    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\font_manager.py:676(get_weight)
      373    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\font_manager.py:699(get_file)
       15    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:2156(<genexpr>)
       54    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\fromnumeric.py:3722(round_)
       18    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\cbook\__init__.py:1675(_safe_first_finite)
        1    0.000    0.000    0.139    0.139 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\figure.py:3120(draw)
       83    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        5    0.000    0.000    0.000    0.000 {pos}
        2    0.000    0.000    0.000    0.000 {built-in method addSeparator}
       12    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\fromnumeric.py:2578(ptp)
       37    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\lib\shape_base.py:608(_column_stack_dispatcher)
       84    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\enum.py:1229(__reduce_ex__)
        6    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\spines.py:227(_adjust_location)
       11    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:505(_apply_tickdir)
        1    0.000    0.000    0.037    0.037 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backends\backend_qt.py:607(show)
        1    0.000    0.000    0.000    0.000 {method '_accept' of '_socket.socket' objects}
      135    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:828(get_clip_path)
      373    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\font_manager.py:670(get_variant)
        3    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\figure.py:2991(set_size_inches)
       36    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\lib\stride_tricks.py:538(<listcomp>)
        7    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:2496(_init)
      135    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\artist.py:730(get_path_effects)
       31    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:328(ymax)
       14    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\ticker.py:1969(__init__)
        2    0.000    0.000    0.002    0.001 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:643(__init__)
       30    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:1831(is_separable)
       20    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\artist.py:1007(set_alpha)
        2    0.000    0.000    0.141    0.070 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backends\backend_qt.py:460(_draw_idle)
       20    0.000    0.000    0.002    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\lines.py:1026(get_path)
      135    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:1040(get_hatch_linewidth)
       60    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\lines.py:1040(set_antialiased)
      116    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:2084(device_pixel_ratio)
       31    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:2323(blended_transform_factory)
        1    0.000    0.000    0.137    0.137 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:2999(draw)
       54    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:305(set_label1)
       12    0.000    0.000    0.002    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\ticker.py:215(format_ticks)
       30    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:318(ymin)
       34    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:1587(get_major_formatter)
       30    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\enum.py:192(__get__)
       54    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:318(set_label2)
        1    0.000    0.000    0.008    0.008 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:2294(_update_label_position)
       48    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:2683(get_matrix)
        2    0.000    0.000    0.009    0.004 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:2079(_get_tick_boxes_siblings)
        8    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:1017(_translate_tick_params)
        2    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backends\backend_qt.py:362(sizeHint)
       12    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\_methods.py:277(_ptp)
       32    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\patches.py:288(get_edgecolor)
        5    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:338(max)
      154    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\artist.py:618(get_gid)
       31    0.000    0.000    0.000    0.000 {method 'set_size' of 'matplotlib.ft2font.FT2Font' objects}
       28    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:553(locator)
        4    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\spines.py:35(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method addWidget}
